time,temp_level
2022-05-09 21:22:17,21.16
2022-05-09 21:24:47,21.14
2022-05-09 21:27:17,21.13
2022-05-09 21:32:17,21.1
2022-05-09 21:39:47,21.03
2022-05-09 21:44:47,20.97
2022-05-09 21:49:47,20.96
2022-05-09 21:52:17,20.96
2022-05-09 21:57:17,20.97
2022-05-09 22:04:47,21.01
2022-05-09 22:09:47,21.09
2022-05-09 22:14:47,21.09
2022-05-09 22:19:47,21.03
2022-05-09 22:27:17,20.96
2022-05-09 22:32:17,20.93
2022-05-09 22:37:17,20.91
2022-05-09 22:39:47,20.9
2022-05-09 22:44:47,20.89
2022-05-09 22:49:47,20.87
2022-05-09 22:57:17,20.86
2022-05-09 23:02:17,20.84
2022-05-09 23:07:17,20.81
2022-05-09 23:12:17,20.8
2022-05-09 23:19:47,20.78
2022-05-09 23:24:47,20.76
2022-05-09 23:29:47,20.74
2022-05-09 23:32:17,20.73
2022-05-09 23:37:17,20.72
2022-05-09 23:44:47,20.72
2022-05-09 23:49:47,20.69
2022-05-09 23:57:17,20.67
2022-05-10 00:04:47,20.65
2022-05-10 00:12:17,20.63
2022-05-10 00:17:17,20.6
2022-05-10 00:19:47,20.58
2022-05-10 00:24:47,20.58
2022-05-10 00:27:17,20.57
2022-05-10 00:32:18,20.58
2022-05-10 00:34:48,20.58
2022-05-10 00:42:18,20.56
2022-05-10 00:49:48,20.57
2022-05-10 00:52:18,20.58
2022-05-10 00:59:48,20.53
2022-05-10 01:07:18,20.49
2022-05-10 01:14:48,20.47
2022-05-10 01:17:18,20.46
2022-05-10 01:24:48,20.45
2022-05-10 01:29:48,20.43
2022-05-10 01:32:18,20.4
2022-05-10 01:39:48,20.32
2022-05-10 01:42:18,20.31
2022-05-10 01:47:18,20.32
2022-05-10 01:54:48,20.34
2022-05-10 01:59:48,20.35
2022-05-10 02:02:18,20.36
2022-05-10 02:07:18,20.4
2022-05-10 02:14:48,20.4
2022-05-10 02:19:48,20.31
2022-05-10 02:27:18,20.28
2022-05-10 02:32:18,20.26
2022-05-10 02:34:48,20.25
2022-05-10 02:42:18,20.23
2022-05-10 02:44:48,20.22
2022-05-10 02:54:48,20.18
2022-05-10 03:04:48,20.18
2022-05-10 03:09:48,20.19
2022-05-10 03:17:18,20.13
2022-05-10 03:24:48,20.09
2022-05-10 03:29:48,20.06
2022-05-10 03:34:48,20.05
2022-05-10 03:42:18,20.07
2022-05-10 03:49:48,20.05
2022-05-10 03:57:18,20.03
2022-05-10 04:02:18,20.03
2022-05-10 04:09:48,20.04
2022-05-10 04:14:48,20.04
2022-05-10 04:22:18,20.01
2022-05-10 04:27:18,20.01
2022-05-10 04:32:18,20.01
2022-05-10 04:39:48,20.01
2022-05-10 04:44:48,20.01
2022-05-10 04:47:18,20.01
2022-05-10 04:52:18,20.01
2022-05-10 04:57:18,20.01
2022-05-10 05:02:18,20.01
2022-05-10 05:04:48,20.01
2022-05-10 05:12:18,20.01
2022-05-10 05:19:48,19.98
2022-05-10 05:24:48,19.98
2022-05-10 05:27:18,19.98
2022-05-10 05:34:48,19.99
2022-05-10 05:39:48,19.98
2022-05-10 05:44:48,19.98
2022-05-10 05:52:18,19.96
2022-05-10 05:57:18,19.97
2022-05-10 06:04:48,19.94
2022-05-10 06:09:48,19.92
2022-05-10 06:14:48,19.92
2022-05-10 06:17:18,19.9
2022-05-10 06:24:48,19.88
2022-05-10 06:29:48,19.86
2022-05-10 06:32:18,19.85
2022-05-10 06:37:18,19.88
2022-05-10 06:39:48,19.89
2022-05-10 06:44:48,19.89
2022-05-10 06:49:48,19.91
2022-05-10 06:57:18,19.98
2022-05-10 07:02:18,20.01
2022-05-10 07:09:48,20.04
2022-05-10 07:17:18,20.04
2022-05-10 07:22:18,20.11
2022-05-10 07:24:48,20.13
2022-05-10 07:32:18,20.29
2022-05-10 07:44:48,20.46
2022-05-10 07:49:48,20.56
2022-05-10 07:57:18,20.66
2022-05-10 08:04:48,20.74
2022-05-10 08:09:48,20.78
2022-05-10 08:17:18,20.85
2022-05-10 08:24:48,21.04
2022-05-10 08:32:18,21.19
2022-05-10 08:37:18,21.27
2022-05-10 08:44:48,21.35
2022-05-10 08:49:48,21.39
2022-05-10 08:57:18,21.43
2022-05-10 09:04:48,21.43
2022-05-10 09:09:48,21.44
2022-05-10 09:12:18,21.46
2022-05-10 09:17:18,21.5
2022-05-10 09:22:18,21.51
2022-05-10 09:24:48,21.49
2022-05-10 09:29:48,21.5
2022-05-10 09:32:18,21.51
2022-05-10 09:37:18,21.53
2022-05-10 09:47:18,21.51
2022-05-10 09:54:48,21.6
2022-05-10 09:59:48,21.64
2022-05-10 10:07:18,21.72
2022-05-10 10:12:18,21.77
2022-05-10 10:19:48,21.78
2022-05-10 10:24:48,21.79
2022-05-10 10:29:48,21.83
2022-05-10 10:42:18,21.96
2022-05-10 10:54:48,22.12
2022-05-10 10:59:48,22.13
2022-05-10 11:07:18,22.22
2022-05-10 11:12:18,22.33
2022-05-10 11:17:18,22.44
2022-05-10 11:19:48,22.48
2022-05-10 11:24:48,22.5
2022-05-10 11:32:18,22.51
2022-05-10 11:37:18,22.57
2022-05-10 11:44:48,22.68
2022-05-10 11:49:48,22.71
2022-05-10 12:07:01,21.93
2022-05-10 12:10:47,22.13
2022-05-10 12:15:47,22.27
2022-05-10 12:18:17,22.31
2022-05-10 12:23:17,22.34
2022-05-10 12:30:47,22.34
2022-05-10 12:38:17,22.32
2022-05-10 12:43:17,22.3
2022-05-10 12:48:17,22.28
2022-05-10 12:55:47,22.29
2022-05-10 13:00:47,22.32
2022-05-10 13:05:47,22.32
2022-05-10 13:15:47,22.34
2022-05-10 13:20:47,22.35
2022-05-10 13:28:17,22.36
2022-05-10 13:33:17,22.36
2022-05-10 13:43:17,22.36
2022-05-10 13:48:17,22.33
2022-05-10 13:50:47,22.33
2022-05-10 13:53:17,22.32
2022-05-10 14:00:47,22.27
2022-05-10 14:03:17,22.28
2022-05-10 14:05:47,22.28
2022-05-10 14:10:47,22.3
2022-05-10 14:18:17,22.3
2022-05-10 14:23:17,22.34
2022-05-10 14:25:47,22.36
2022-05-10 14:30:47,22.39
2022-05-10 14:38:17,22.43
2022-05-10 14:43:17,22.45
2022-05-10 14:48:17,22.46
2022-05-10 14:50:47,22.46
2022-05-10 14:55:47,22.48
2022-05-10 15:00:47,22.49
2022-05-10 15:03:17,22.5
2022-05-10 15:12:28,22.48
2022-05-10 15:19:58,22.49
2022-05-10 15:24:58,22.51
2022-05-10 15:32:28,22.62
2022-05-10 15:39:58,22.69
2022-05-10 15:44:58,22.66
2022-05-10 15:49:58,22.64
2022-05-10 15:57:28,22.63
2022-05-10 16:02:28,22.61
2022-05-10 16:09:58,22.59
2022-05-10 16:12:28,22.58
2022-05-10 16:17:28,22.58
2022-05-10 16:32:28,22.61
2022-05-10 16:37:28,22.61
2022-05-10 16:42:28,22.65
2022-05-10 16:49:58,22.6
2022-05-10 16:54:58,22.57
2022-05-10 16:59:58,22.55
2022-05-10 17:04:58,22.55
2022-05-10 17:07:28,22.53
2022-05-10 17:12:28,22.53
2022-05-10 17:17:28,22.54
2022-05-10 17:19:58,22.53
2022-05-10 17:24:58,22.52
2022-05-10 17:32:28,22.52
2022-05-10 17:39:58,22.49
2022-05-10 17:44:58,22.48
2022-05-10 17:52:28,22.45
2022-05-10 17:57:28,22.42
2022-05-10 18:02:28,22.39
2022-05-10 18:07:28,22.36
2022-05-10 18:17:28,22.27
2022-05-10 18:27:28,22.18
2022-05-10 18:32:28,22.15
2022-05-10 18:34:58,22.14
2022-05-10 18:39:58,22.12
2022-05-10 18:44:58,22.09
2022-05-10 18:49:58,22.07
2022-05-10 18:54:58,22.04
2022-05-10 18:59:58,22.02
2022-05-10 19:02:28,22.0
2022-05-10 19:07:28,21.98
2022-05-10 19:12:28,21.94
2022-05-10 19:14:58,21.94
2022-05-10 19:19:58,21.91
2022-05-10 19:22:28,21.91
2022-05-10 19:29:58,21.88
2022-05-10 19:32:28,21.87
2022-05-10 19:34:58,21.86
2022-05-10 19:39:58,21.83
2022-05-10 19:42:28,21.82
2022-05-10 19:47:28,21.77
2022-05-10 19:49:58,21.75
2022-05-10 19:52:28,21.73
2022-05-10 19:54:58,21.71
2022-05-10 20:02:28,21.63
2022-05-10 20:04:58,21.62
2022-05-10 20:12:28,21.6
2022-05-10 20:14:58,21.6
2022-05-10 20:19:58,21.59
2022-05-10 20:29:58,21.54
2022-05-10 20:37:28,21.52
2022-05-10 20:59:58,21.52
2022-05-10 21:04:58,21.52
2022-05-10 21:12:28,21.49
2022-05-10 21:17:28,21.47
2022-05-10 21:19:58,21.47
2022-05-10 21:22:28,21.46
2022-05-10 21:24:58,21.47
2022-05-10 21:37:28,21.42
2022-05-10 21:39:58,21.41
2022-05-10 21:42:28,21.39
2022-05-10 21:54:58,21.35
2022-05-10 22:04:58,21.34
2022-05-10 22:09:58,21.32
2022-05-10 22:12:28,21.31
2022-05-10 22:19:58,21.28
2022-05-10 22:22:28,21.27
2022-05-10 22:29:58,21.24
2022-05-10 22:37:28,21.24
2022-05-10 22:42:28,21.23
2022-05-10 22:47:28,21.23
2022-05-10 22:52:28,21.23
2022-05-10 22:57:28,21.22
2022-05-10 23:02:28,21.21
2022-05-10 23:04:58,21.21
2022-05-10 23:09:58,21.21
2022-05-10 23:14:58,21.2
2022-05-10 23:22:28,21.19
2022-05-10 23:27:28,21.18
2022-05-10 23:32:28,21.18
2022-05-10 23:39:58,21.15
2022-05-10 23:44:58,21.14
2022-05-10 23:49:58,21.12
2022-05-10 23:59:58,21.1
2022-05-11 00:04:58,21.09
2022-05-11 00:09:58,21.07
2022-05-11 00:14:58,21.07
2022-05-11 00:19:58,21.06
2022-05-11 00:24:58,21.07
2022-05-11 00:32:28,21.08
2022-05-11 00:37:28,21.07
2022-05-11 00:42:28,21.07
2022-05-11 00:47:28,21.04
2022-05-11 00:52:28,21.04
2022-05-11 00:57:28,21.03
2022-05-11 01:02:28,21.03
2022-05-11 01:07:28,21.02
2022-05-11 01:12:28,21.02
2022-05-11 01:17:28,21.02
2022-05-11 01:24:58,21.01
2022-05-11 01:27:28,21.02
2022-05-11 01:32:28,21.01
2022-05-11 01:37:28,20.98
2022-05-11 01:42:28,20.96
2022-05-11 01:47:28,20.95
2022-05-11 01:52:28,20.94
2022-05-11 01:54:58,20.94
2022-05-11 01:57:28,20.94
2022-05-11 02:02:28,20.93
2022-05-11 02:07:28,20.93
2022-05-11 02:09:58,20.93
2022-05-11 02:14:58,20.92
2022-05-11 02:19:58,20.93
2022-05-11 02:22:28,20.93
2022-05-11 02:27:28,20.92
2022-05-11 02:29:58,20.92
2022-05-11 02:34:58,20.92
2022-05-11 02:42:28,20.91
2022-05-11 02:47:28,20.91
2022-05-11 02:52:28,20.89
2022-05-11 02:57:28,20.88
2022-05-11 03:02:28,20.88
2022-05-11 03:07:28,20.87
2022-05-11 03:12:28,20.87
2022-05-11 03:17:28,20.85
2022-05-11 03:24:58,20.85
2022-05-11 03:29:58,20.84
2022-05-11 03:32:28,20.83
2022-05-11 03:37:28,20.83
2022-05-11 03:42:28,20.83
2022-05-11 03:47:28,20.82
2022-05-11 03:54:58,20.8
2022-05-11 03:59:58,20.8
2022-05-11 04:04:58,20.79
2022-05-11 04:09:58,20.78
2022-05-11 04:12:28,20.78
2022-05-11 04:22:28,20.79
2022-05-11 04:27:28,20.78
2022-05-11 04:32:28,20.76
2022-05-11 04:37:28,20.75
2022-05-11 04:49:58,20.76
2022-05-11 04:54:58,20.77
2022-05-11 04:59:58,20.77
2022-05-11 05:09:58,20.75
2022-05-11 05:14:58,20.72
2022-05-11 05:24:58,20.69
2022-05-11 05:29:58,20.7
2022-05-11 05:37:28,20.68
2022-05-11 05:42:28,20.68
2022-05-11 05:47:28,20.68
2022-05-11 05:52:28,20.69
2022-05-11 05:57:28,20.67
2022-05-11 06:04:58,20.67
2022-05-11 06:09:58,20.69
2022-05-11 06:14:58,20.7
2022-05-11 06:19:58,20.71
2022-05-11 06:24:58,20.72
2022-05-11 06:32:28,20.75
2022-05-11 06:37:28,20.77
2022-05-11 06:39:58,20.77
2022-05-11 06:44:58,20.77
2022-05-11 06:49:58,20.78
2022-05-11 06:54:58,20.8
2022-05-11 06:59:58,20.82
2022-05-11 07:07:28,20.89
2022-05-11 07:12:28,20.94
2022-05-11 07:17:28,20.99
2022-05-11 07:19:58,21.01
2022-05-11 07:24:58,21.06
2022-05-11 07:29:58,21.09
2022-05-11 07:39:58,21.22
2022-05-11 07:44:58,21.3
2022-05-11 07:49:58,21.36
2022-05-11 07:54:58,21.42
2022-05-11 07:59:58,21.46
2022-05-11 08:04:58,21.49
2022-05-11 08:17:28,21.58
2022-05-11 08:22:28,21.6
2022-05-11 08:27:28,21.64
2022-05-11 08:32:28,21.66
2022-05-11 08:37:28,21.7
2022-05-11 08:44:58,21.74
2022-05-11 08:57:28,21.77
2022-05-11 09:02:28,21.76
2022-05-11 09:07:28,21.79
2022-05-11 09:12:28,21.83
2022-05-11 09:17:28,21.85
2022-05-11 09:22:28,21.87
2022-05-11 09:27:28,21.89
2022-05-11 09:29:58,21.9
2022-05-11 09:44:58,21.93
2022-05-11 09:49:58,21.91
2022-05-11 09:54:58,21.9
2022-05-11 09:59:58,21.89
2022-05-11 10:04:58,21.87
2022-05-11 10:09:58,21.83
2022-05-11 10:19:58,21.74
2022-05-11 10:24:58,21.7
2022-05-11 10:29:58,21.68
2022-05-11 10:34:58,21.66
2022-05-11 10:42:28,21.7
2022-05-11 10:57:28,21.78
2022-05-11 10:59:58,21.77
2022-05-11 11:07:28,21.82
2022-05-11 11:12:28,21.83
2022-05-11 11:14:58,21.86
2022-05-11 11:24:58,21.93
2022-05-11 11:27:28,21.95
2022-05-11 11:29:58,21.96
2022-05-11 11:32:28,21.97
2022-05-11 11:45:17,22.08
2022-05-11 11:47:47,22.07
2022-05-11 11:50:17,22.07
2022-05-11 13:25:29,19.94
2022-05-11 13:30:29,20.55
2022-05-11 13:37:59,21.32
2022-05-11 13:40:29,21.5
2022-05-11 13:45:29,21.86
2022-05-11 13:50:29,22.15
2022-05-11 13:57:59,22.23
2022-05-11 14:02:59,22.29
2022-05-11 14:07:59,22.33
2022-05-11 14:10:29,22.33
2022-05-11 14:15:29,22.33
2022-05-11 14:20:29,22.36
2022-05-11 14:27:59,22.4
2022-05-11 14:32:59,22.42
2022-05-11 14:40:29,22.46
2022-05-11 14:48:00,22.47
2022-05-11 14:50:29,22.47
2022-05-11 14:55:29,22.49
2022-05-11 15:05:29,22.53
2022-05-11 15:12:59,22.52
2022-05-11 15:15:29,22.53
2022-05-11 15:25:29,22.54
2022-05-11 15:32:59,22.61
2022-05-11 15:40:29,22.61
2022-05-11 15:42:59,22.61
2022-05-11 15:47:59,22.61
2022-05-11 15:55:29,22.63
2022-05-11 16:02:59,22.7
2022-05-11 16:10:29,22.7
2022-05-11 16:12:59,22.71
2022-05-11 16:17:59,22.72
2022-05-11 16:25:29,22.83
2022-05-11 16:32:59,22.85
2022-05-11 16:35:29,22.85
2022-05-11 16:40:30,22.83
2022-05-11 16:43:00,22.83
2022-05-11 16:50:30,22.8
2022-05-11 16:58:00,22.78
2022-05-11 17:00:30,22.77
2022-05-11 17:05:30,22.76
2022-05-11 17:08:00,22.76
2022-05-11 17:15:30,22.75
2022-05-11 17:28:00,22.7
2022-05-11 17:30:30,22.71
2022-05-11 17:38:00,22.75
2022-05-11 17:45:30,22.75
2022-05-11 17:48:00,22.75
2022-05-11 17:55:30,22.72
2022-05-11 17:58:00,22.7
2022-05-11 18:05:30,22.66
2022-05-11 18:13:00,22.66
2022-05-11 18:15:30,22.64
2022-05-11 18:23:00,22.58
2022-05-11 18:30:30,22.54
2022-05-11 18:38:00,22.49
2022-05-11 18:40:30,22.45
2022-05-11 18:45:30,22.43
2022-05-11 18:48:00,22.4
2022-05-11 18:53:00,22.36
2022-05-11 18:55:30,22.35
2022-05-11 19:03:00,22.32
2022-05-11 19:08:00,22.27
2022-05-11 19:10:30,22.25
2022-05-11 19:15:30,22.21
2022-05-11 19:18:00,22.19
2022-05-11 19:23:00,22.18
2022-05-11 19:25:30,22.17
2022-05-11 19:28:00,22.17
2022-05-11 19:35:30,22.16
2022-05-11 19:38:00,22.15
2022-05-11 19:43:00,22.07
2022-05-11 19:45:30,22.0
2022-05-11 19:53:00,21.94
2022-05-11 20:00:30,21.87
2022-05-11 20:08:00,21.86
2022-05-11 20:10:30,21.87
2022-05-11 20:18:00,21.72
2022-05-11 20:20:30,21.66
2022-05-11 20:28:00,21.6
2022-05-11 20:35:30,21.62
2022-05-11 20:40:30,21.61
2022-05-11 20:43:00,21.6
2022-05-11 20:48:00,21.59
2022-05-11 20:50:30,21.57
2022-05-11 20:58:00,21.45
2022-05-11 21:05:30,21.49
2022-05-11 21:13:00,21.43
2022-05-11 21:20:30,21.29
2022-05-11 21:28:00,21.22
2022-05-11 21:30:30,21.26
2022-05-11 21:35:30,21.34
2022-05-11 21:38:00,21.39
2022-05-11 21:40:30,21.42
2022-05-11 21:45:30,21.45
2022-05-11 21:50:30,21.45
2022-05-11 21:58:00,21.49
2022-05-11 22:03:00,21.52
2022-05-11 22:08:00,21.52
2022-05-11 22:13:00,21.51
2022-05-11 22:18:00,21.47
2022-05-11 22:25:30,21.47
2022-05-11 22:30:30,21.49
2022-05-11 22:35:30,21.45
2022-05-11 22:40:30,21.42
2022-05-11 22:48:00,21.39
2022-05-11 22:53:00,21.31
2022-05-11 22:58:00,21.23
2022-05-11 23:03:00,21.17
2022-05-11 23:05:30,21.15
2022-05-11 23:10:30,21.11
2022-05-11 23:15:30,21.13
2022-05-11 23:20:30,21.16
2022-05-11 23:23:00,21.16
2022-05-11 23:28:00,21.16
2022-05-11 23:33:00,21.09
2022-05-11 23:35:30,21.07
2022-05-11 23:43:00,21.07
2022-05-11 23:48:00,21.11
2022-05-11 23:53:00,21.13
2022-05-11 23:55:30,21.13
2022-05-11 23:58:00,21.12
2022-05-12 00:00:30,21.13
2022-05-12 00:08:00,21.1
2022-05-12 00:15:30,21.11
2022-05-12 00:18:00,21.12
2022-05-12 00:23:00,21.12
2022-05-12 00:25:30,21.1
2022-05-12 00:33:00,21.09
2022-05-12 00:43:00,21.14
2022-05-12 00:50:30,21.17
2022-05-12 01:10:30,20.84
2022-05-12 01:13:00,20.85
2022-05-12 01:15:30,20.86
2022-05-12 01:23:00,20.87
2022-05-12 01:25:30,20.85
2022-05-12 01:33:00,20.81
2022-05-12 01:38:00,20.86
2022-05-12 01:40:30,20.86
2022-05-12 01:48:00,20.82
2022-05-12 01:55:30,20.88
2022-05-12 01:58:00,20.89
2022-05-12 02:03:00,20.82
2022-05-12 02:13:00,20.63
2022-05-12 02:23:00,20.55
2022-05-12 02:25:30,20.55
2022-05-12 02:30:30,20.55
2022-05-12 02:33:00,20.53
2022-05-12 02:35:30,20.51
2022-05-12 02:40:30,20.47
2022-05-12 02:43:00,20.45
2022-05-12 02:45:30,20.43
2022-05-12 02:48:00,20.43
2022-05-12 02:53:00,20.41
2022-05-12 02:55:30,20.42
2022-05-12 03:03:00,20.41
2022-05-12 03:08:00,20.41
2022-05-12 03:10:30,20.42
2022-05-12 03:13:00,20.43
2022-05-12 03:15:30,20.44
2022-05-12 03:18:00,20.45
2022-05-12 03:28:00,20.46
2022-05-12 03:30:30,20.46
2022-05-12 03:33:00,20.44
2022-05-12 03:35:30,20.42
2022-05-12 03:40:30,20.44
2022-05-12 03:45:30,20.42
2022-05-12 03:53:00,20.34
2022-05-12 03:58:00,20.32
2022-05-12 04:00:30,20.35
2022-05-12 04:03:00,20.38
2022-05-12 04:08:00,20.41
2022-05-12 04:15:30,20.39
2022-05-12 04:23:00,20.3
2022-05-12 04:25:30,20.26
2022-05-12 04:35:30,20.21
2022-05-12 04:38:00,20.2
2022-05-12 04:40:30,20.18
2022-05-12 04:43:00,20.14
2022-05-12 04:50:30,20.12
2022-05-12 04:53:00,20.12
2022-05-12 05:00:30,20.13
2022-05-12 05:03:00,20.12
2022-05-12 05:10:30,20.08
2022-05-12 05:15:30,20.07
2022-05-12 05:28:00,20.05
2022-05-12 05:30:30,20.03
2022-05-12 05:33:00,20.02
2022-05-12 05:53:00,19.98
2022-05-12 05:55:30,19.98
2022-05-12 06:08:00,19.92
2022-05-12 06:13:00,19.85
2022-05-12 06:28:00,19.8
2022-05-12 06:30:30,19.82
2022-05-12 06:38:00,19.82
2022-05-12 06:40:30,19.85
2022-05-12 06:45:30,19.87
2022-05-12 06:48:00,19.82
2022-05-12 06:50:30,19.78
2022-05-12 07:03:00,20.0
2022-05-12 07:05:30,20.1
2022-05-12 07:23:00,20.5
2022-05-12 07:25:30,20.48
2022-05-12 07:28:00,20.47
2022-05-12 07:33:00,20.5
2022-05-12 07:43:00,20.67
2022-05-12 07:45:30,20.71
2022-05-12 07:48:00,20.74
2022-05-12 07:58:00,20.84
2022-05-12 08:00:30,20.86
2022-05-12 08:08:00,20.94
2022-05-12 08:10:30,20.95
2022-05-12 08:13:00,20.97
2022-05-12 08:15:30,20.99
2022-05-12 08:25:30,21.05
2022-05-12 08:28:00,21.06
2022-05-12 08:33:00,21.09
2022-05-12 08:38:00,21.12
2022-05-12 08:40:30,21.13
2022-05-12 08:45:30,21.15
2022-05-12 08:50:30,21.15
2022-05-12 08:58:00,21.15
2022-05-12 09:05:30,21.17
2022-05-12 09:10:30,21.18
2022-05-12 09:15:30,21.22
2022-05-12 09:18:00,21.24
2022-05-12 09:23:00,21.28
2022-05-12 09:30:30,21.32
2022-05-12 09:35:30,21.34
2022-05-12 09:43:00,21.31
2022-05-12 09:48:00,21.17
2022-05-12 09:53:00,21.09
2022-05-12 10:00:30,21.16
2022-05-12 10:05:30,21.27
2022-05-12 10:08:00,21.31
2022-05-12 10:13:00,21.37
2022-05-12 10:20:30,21.45
2022-05-12 10:25:30,21.48
2022-05-12 10:33:00,21.52
2022-05-12 10:38:00,21.52
2022-05-12 10:43:00,21.6
2022-05-12 10:50:30,21.66
2022-05-12 10:55:30,21.67
2022-05-12 11:00:30,21.7
2022-05-12 11:05:30,21.74
2022-05-12 11:08:00,21.77
2022-05-12 11:13:00,21.82
2022-05-12 11:18:00,21.84
2022-05-12 11:23:00,21.86
2022-05-12 11:35:30,21.89
2022-05-12 11:40:30,21.9
2022-05-12 11:43:00,21.89
2022-05-12 11:48:00,21.91
2022-05-12 11:53:00,21.93
2022-05-12 11:55:30,21.93
2022-05-12 12:03:00,21.96
2022-05-12 12:10:30,21.98
2022-05-12 12:15:30,21.99
2022-05-12 12:23:00,22.05
2022-05-12 12:30:30,22.08
2022-05-12 12:48:00,22.2
2022-05-12 12:53:00,22.2
2022-05-12 12:55:30,22.23
2022-05-12 13:00:30,22.27
2022-05-12 13:08:00,22.12
2022-05-12 13:13:00,22.04
2022-05-12 13:15:30,22.0
2022-05-12 13:20:30,21.94
2022-05-12 13:33:00,22.08
2022-05-12 13:40:30,22.24
2022-05-12 13:45:30,22.3
2022-05-12 13:48:00,22.31
2022-05-12 13:53:00,22.34
2022-05-12 13:55:30,22.38
2022-05-12 14:00:30,22.37
2022-05-12 14:03:00,22.37
2022-05-12 14:08:00,22.37
2022-05-12 14:13:00,22.38
2022-05-12 14:18:00,22.41
2022-05-12 14:23:00,22.44
2022-05-12 14:28:00,22.47
2022-05-12 14:35:30,22.48
2022-05-12 14:40:30,22.5
2022-05-12 14:45:30,22.5
2022-05-12 14:53:00,22.5
2022-05-12 14:58:00,22.55
2022-05-12 15:03:00,22.56
2022-05-12 15:15:30,22.71
2022-05-12 15:28:00,22.7
2022-05-12 15:30:30,22.71
2022-05-12 15:35:30,22.73
2022-05-12 15:40:30,22.77
2022-05-12 15:48:00,22.76
2022-05-12 15:53:00,22.7
2022-05-12 15:58:00,22.6
2022-05-12 16:05:30,22.52
2022-05-12 16:10:30,22.52
2022-05-12 16:18:00,22.48
2022-05-12 16:23:00,22.44
2022-05-12 16:28:00,22.46
2022-05-12 16:33:00,22.51
2022-05-12 16:40:30,22.57
2022-05-12 16:45:30,22.59
2022-05-12 16:50:30,22.61
2022-05-12 16:55:30,22.58
2022-05-12 17:00:30,22.55
2022-05-12 17:08:00,22.48
2022-05-12 17:13:00,22.47
2022-05-12 17:20:30,22.46
2022-05-12 17:25:30,22.42
2022-05-12 17:35:30,22.43
2022-05-12 17:40:30,22.44
2022-05-12 17:48:00,22.42
2022-05-12 17:53:00,22.44
2022-05-12 17:58:00,22.43
2022-05-12 18:03:00,22.4
2022-05-12 18:08:00,22.37
2022-05-12 18:13:00,22.36
2022-05-12 18:20:30,22.38
2022-05-12 18:25:30,22.39
2022-05-12 18:38:00,22.53
2022-05-12 18:43:00,22.6
2022-05-12 18:48:00,22.64
2022-05-12 18:50:30,22.66
2022-05-12 18:55:30,22.69
2022-05-12 19:03:00,22.72
2022-05-12 19:08:00,22.73
2022-05-12 19:13:00,22.65
2022-05-12 19:20:30,22.58
2022-05-12 19:25:30,22.58
2022-05-12 19:30:30,22.53
2022-05-12 19:35:30,22.49
2022-05-12 19:38:00,22.46
2022-05-12 19:43:00,22.44
2022-05-12 19:48:00,22.45
2022-05-12 19:55:30,22.5
2022-05-12 20:03:00,22.51
2022-05-12 20:08:00,22.45
2022-05-12 20:13:00,22.33
2022-05-12 20:15:30,22.26
2022-05-12 20:20:30,22.17
2022-05-12 20:28:00,22.07
2022-05-12 20:33:00,22.03
2022-05-12 20:38:00,22.0
2022-05-12 20:43:00,22.07
2022-05-12 20:45:30,22.11
2022-05-12 20:50:30,22.11
2022-05-12 20:55:30,22.09
2022-05-12 21:00:30,22.09
2022-05-12 21:05:30,21.98
2022-05-12 21:10:30,21.82
2022-05-12 21:18:00,21.79
2022-05-12 21:23:00,21.82
2022-05-12 21:25:30,21.77
2022-05-12 21:30:30,21.69
2022-05-12 21:35:30,21.61
2022-05-12 21:40:30,21.58
2022-05-12 21:45:30,21.62
2022-05-12 21:50:30,21.66
2022-05-12 21:55:30,21.71
2022-05-12 22:00:30,21.73
2022-05-12 22:08:00,21.71
2022-05-12 22:13:00,21.74
2022-05-12 22:20:30,21.76
2022-05-12 22:25:30,21.75
2022-05-12 22:30:30,21.68
2022-05-12 22:35:30,21.65
2022-05-12 22:43:00,21.6
2022-05-12 22:48:00,21.55
2022-05-12 22:55:30,21.49
2022-05-12 23:00:30,21.48
2022-05-12 23:08:00,21.42
2022-05-12 23:13:00,21.35
2022-05-12 23:18:00,21.31
2022-05-12 23:23:00,21.3
2022-05-12 23:25:30,21.3
2022-05-12 23:30:30,21.32
2022-05-12 23:35:30,21.34
2022-05-12 23:43:00,21.38
2022-05-12 23:48:00,21.34
2022-05-12 23:53:00,21.3
2022-05-12 23:55:30,21.26
2022-05-13 00:00:30,21.2
2022-05-13 00:08:00,21.18
2022-05-13 00:13:00,21.17
2022-05-13 00:20:30,21.16
2022-05-13 00:25:30,21.21
2022-05-13 00:33:00,21.22
2022-05-13 00:38:00,21.19
2022-05-13 00:43:00,21.16
2022-05-13 00:48:00,21.14
2022-05-13 00:50:30,21.13
2022-05-13 00:55:30,21.13
2022-05-13 01:00:30,21.17
2022-05-13 01:05:30,21.19
2022-05-13 01:10:30,21.16
2022-05-13 01:15:30,21.14
2022-05-13 01:20:30,21.17
2022-05-13 01:25:30,21.17
2022-05-13 01:28:00,21.15
2022-05-13 01:33:00,21.13
2022-05-13 01:38:00,21.12
2022-05-13 01:45:30,21.07
2022-05-13 01:50:30,21.04
2022-05-13 01:58:00,21.03
2022-05-13 02:03:00,21.03
2022-05-13 02:10:30,21.07
2022-05-13 02:15:30,21.05
2022-05-13 02:20:30,21.01
2022-05-13 02:25:30,21.01
2022-05-13 02:30:30,20.96
