time,lux_level
2022-05-23 01:48:23,1.67
2022-05-23 01:50:53,1.67
2022-05-23 01:53:23,1.67
2022-05-23 01:55:53,1.67
2022-05-23 01:58:24,1.67
2022-05-23 02:00:53,1.67
2022-05-23 02:03:23,1.67
2022-05-23 02:05:53,1.67
2022-05-23 02:08:23,1.67
2022-05-23 02:10:53,1.67
2022-05-23 02:13:24,1.67
2022-05-23 02:15:53,1.67
2022-05-23 02:18:23,1.67
2022-05-23 02:20:53,1.67
2022-05-23 02:23:24,1.67
2022-05-23 02:25:53,1.67
2022-05-23 02:28:24,1.67
2022-05-23 02:30:53,1.67
2022-05-23 02:33:23,1.67
2022-05-23 02:35:53,1.67
2022-05-23 02:38:23,1.67
2022-05-23 02:40:53,1.67
2022-05-23 02:43:24,1.67
2022-05-23 02:45:53,1.67
2022-05-23 02:48:23,1.67
2022-05-23 02:50:53,1.67
2022-05-23 02:53:23,1.67
2022-05-23 02:55:53,1.67
2022-05-23 02:58:24,1.67
2022-05-23 03:00:53,1.67
2022-05-23 03:03:23,1.67
2022-05-23 03:05:53,1.67
2022-05-23 03:08:23,1.67
2022-05-23 03:10:53,1.67
2022-05-23 03:13:23,1.67
2022-05-23 03:15:54,1.67
2022-05-23 03:18:23,1.67
2022-05-23 03:20:53,1.67
2022-05-23 03:23:23,1.67
2022-05-23 03:25:53,1.67
2022-05-23 03:28:24,1.67
2022-05-23 03:30:53,1.67
2022-05-23 03:33:23,1.67
2022-05-23 03:35:53,1.67
2022-05-23 03:38:23,1.67
2022-05-23 03:40:53,1.67
2022-05-23 03:43:24,1.67
2022-05-23 03:45:54,1.67
2022-05-23 03:48:24,1.67
2022-05-23 03:50:53,1.67
2022-05-23 03:53:23,1.67
2022-05-23 03:55:53,1.67
2022-05-23 03:58:24,1.67
2022-05-23 04:00:54,1.67
2022-05-23 04:03:24,1.67
2022-05-23 04:05:53,1.67
2022-05-23 04:08:23,8.75
2022-05-23 04:10:53,8.75
2022-05-23 04:13:23,8.33
2022-05-23 04:15:54,8.33
2022-05-23 04:18:24,8.33
2022-05-23 04:20:53,8.33
2022-05-23 04:23:24,8.33
2022-05-23 04:25:54,8.33
2022-05-23 04:28:24,8.33
2022-05-23 04:30:54,8.33
2022-05-23 04:33:24,8.33
2022-05-23 04:35:54,8.33
2022-05-23 04:38:24,8.33
2022-05-23 04:40:54,8.33
2022-05-23 04:43:24,8.33
2022-05-23 04:45:54,8.33
2022-05-23 04:48:24,8.33
2022-05-23 04:50:54,8.33
2022-05-23 04:53:24,8.33
2022-05-23 04:55:54,8.33
2022-05-23 04:58:24,8.33
2022-05-23 05:00:54,8.33
2022-05-23 05:03:24,8.33
2022-05-23 05:05:54,8.33
2022-05-23 05:08:24,8.33
2022-05-23 05:10:54,8.33
2022-05-23 05:13:24,8.33
2022-05-23 05:15:54,8.33
2022-05-23 05:18:24,8.33
2022-05-23 05:20:54,8.33
2022-05-23 05:23:24,8.75
2022-05-23 05:25:54,8.75
2022-05-23 05:28:24,8.75
2022-05-23 05:30:54,8.75
2022-05-23 05:33:24,8.75
2022-05-23 05:35:54,8.75
2022-05-23 05:38:24,8.75
2022-05-23 05:40:54,8.75
2022-05-23 05:43:24,8.75
2022-05-23 05:45:54,8.75
2022-05-23 05:48:24,8.75
2022-05-23 05:50:54,8.75
2022-05-23 05:53:24,8.75
2022-05-23 05:55:54,8.75
2022-05-23 05:58:24,8.75
2022-05-23 06:00:54,8.75
2022-05-23 06:03:24,9.17
2022-05-23 06:05:54,8.75
2022-05-23 06:08:24,9.17
2022-05-23 06:10:54,9.17
2022-05-23 06:13:24,9.17
2022-05-23 06:15:54,9.17
2022-05-23 06:18:24,9.58
2022-05-23 06:20:54,9.58
2022-05-23 06:23:24,9.58
2022-05-23 06:25:54,9.58
2022-05-23 06:28:24,10.0
2022-05-23 06:30:54,10.0
2022-05-23 06:33:24,10.0
2022-05-23 06:35:54,10.0
2022-05-23 06:38:24,10.42
2022-05-23 06:40:54,10.42
2022-05-23 06:43:24,10.42
2022-05-23 06:45:54,10.83
2022-05-23 06:48:24,10.83
2022-05-23 06:50:54,10.83
2022-05-23 06:53:24,10.83
2022-05-23 06:55:54,10.83
2022-05-23 06:58:24,10.83
2022-05-23 07:00:54,11.25
2022-05-23 07:03:24,298.75
2022-05-23 07:05:54,293.33
2022-05-23 07:08:24,304.58
2022-05-23 07:10:54,303.75
2022-05-23 07:13:24,301.67
2022-05-23 07:15:54,299.17
2022-05-23 07:18:24,297.92
2022-05-23 07:20:54,296.25
2022-05-23 07:23:24,297.92
2022-05-23 07:25:54,297.08
2022-05-23 07:28:24,296.67
2022-05-23 07:30:54,294.58
2022-05-23 07:33:24,295.83
2022-05-23 07:35:54,296.25
2022-05-23 07:38:24,294.58
2022-05-23 07:40:54,295.42
2022-05-23 07:43:24,295.42
2022-05-23 07:45:54,292.5
2022-05-23 07:48:24,295.0
2022-05-23 07:50:54,293.75
2022-05-23 07:53:24,296.25
2022-05-23 07:55:54,295.0
2022-05-23 07:58:24,295.0
2022-05-23 08:00:54,294.17
2022-05-23 08:03:24,294.58
2022-05-23 08:05:54,296.25
2022-05-23 08:08:24,297.08
2022-05-23 08:10:54,298.33
2022-05-23 08:13:24,297.92
2022-05-23 08:15:54,298.75
2022-05-23 08:18:24,300.0
2022-05-23 08:20:54,300.42
2022-05-23 08:23:24,298.75
2022-05-23 08:25:54,297.08
2022-05-23 08:28:24,297.5
2022-05-23 08:30:54,297.92
2022-05-23 08:33:24,297.5
2022-05-23 08:35:54,295.0
2022-05-23 08:38:24,294.58
2022-05-23 08:40:54,296.67
2022-05-23 08:43:24,297.5
2022-05-23 08:45:53,300.42
2022-05-23 08:48:24,302.08
2022-05-23 08:50:54,300.42
2022-05-23 08:53:24,303.33
2022-05-23 08:55:54,303.33
2022-05-23 08:58:23,302.5
2022-05-23 09:00:54,297.92
2022-05-23 09:03:24,297.92
2022-05-23 09:05:54,296.67
2022-05-23 09:08:24,301.25
2022-05-23 09:10:54,301.67
2022-05-23 09:13:24,301.25
2022-05-23 09:15:54,301.67
2022-05-23 09:18:24,301.67
2022-05-23 09:20:54,307.08
2022-05-23 09:23:24,305.83
2022-05-23 09:25:54,296.25
2022-05-23 09:28:23,296.25
2022-05-23 09:30:54,296.67
2022-05-23 09:33:24,295.83
2022-05-23 09:35:54,297.08
2022-05-23 09:38:24,297.08
2022-05-23 09:40:54,296.25
2022-05-23 09:43:24,298.75
2022-05-23 09:45:54,300.83
2022-05-23 09:48:24,302.92
2022-05-23 09:50:54,304.58
2022-05-23 09:53:24,309.17
2022-05-23 09:55:54,312.92
2022-05-23 09:58:24,307.08
2022-05-23 10:00:54,297.08
2022-05-23 10:03:24,298.75
2022-05-23 10:05:54,297.5
2022-05-23 10:08:24,304.17
2022-05-23 10:10:54,305.42
2022-05-23 10:13:24,307.08
2022-05-23 10:15:54,306.25
2022-05-23 10:18:24,300.0
2022-05-23 10:20:54,305.0
2022-05-23 10:23:24,307.5
2022-05-23 10:25:54,310.0
2022-05-23 10:28:24,308.33
2022-05-23 10:30:54,309.58
2022-05-23 10:33:24,308.75
2022-05-23 10:35:54,307.5
2022-05-23 10:38:24,309.17
2022-05-23 10:40:54,309.17
2022-05-23 10:43:24,252.92
2022-05-23 10:45:54,307.5
2022-05-23 10:48:24,263.75
2022-05-23 10:50:54,299.58
2022-05-23 10:53:24,296.67
2022-05-23 10:55:54,282.5
2022-05-23 10:58:24,326.67
2022-05-23 11:00:54,326.67
2022-05-23 11:03:24,328.33
2022-05-23 11:05:54,327.92
2022-05-23 11:08:24,320.0
2022-05-23 11:10:54,323.75
2022-05-23 11:13:24,312.08
2022-05-23 11:15:54,307.5
2022-05-23 11:18:24,322.08
2022-05-23 11:20:54,320.42
2022-05-23 11:23:24,285.0
2022-05-23 11:28:24,325.83
2022-05-23 11:30:54,322.5
2022-05-23 11:33:24,320.0
2022-05-23 11:38:24,322.92
2022-05-23 11:43:24,305.42
2022-05-23 11:53:24,310.83
2022-05-23 11:55:54,315.0
2022-05-23 11:58:24,307.5
2022-05-23 12:05:54,307.08
2022-05-23 12:13:24,317.5
2022-05-23 12:15:54,311.67
2022-05-23 12:20:54,326.25
2022-05-23 12:30:54,319.17
2022-05-23 12:33:24,286.25
2022-05-23 12:40:54,507.5
2022-05-23 12:43:24,505.0
2022-05-23 12:45:54,504.58
2022-05-23 12:48:24,501.67
2022-05-23 12:50:54,477.92
2022-05-23 13:03:24,512.5
2022-05-23 13:05:54,518.75
2022-05-23 13:10:54,516.67
2022-05-23 13:13:24,519.17
2022-05-23 13:15:54,515.83
2022-05-23 13:18:24,516.25
2022-05-23 13:20:54,519.17
2022-05-23 13:25:54,516.25
2022-05-23 13:33:24,512.92
2022-05-23 13:35:54,516.67
2022-05-23 13:38:24,515.42
2022-05-23 13:40:54,515.0
2022-05-23 13:43:24,515.0
2022-05-23 13:48:24,504.58
2022-05-23 13:50:54,504.58
2022-05-23 13:53:24,511.67
2022-05-23 13:58:24,517.08
2022-05-23 14:03:24,522.92
2022-05-23 14:08:24,515.42
2022-05-23 14:10:54,517.08
2022-05-23 14:13:24,515.83
2022-05-23 14:15:54,522.5
2022-05-23 14:18:24,524.17
2022-05-23 14:20:54,518.33
2022-05-23 14:25:54,524.17
2022-05-23 14:28:24,518.33
2022-05-23 14:30:54,518.33
2022-05-23 14:33:24,516.67
2022-05-23 14:35:54,515.0
2022-05-23 14:38:24,521.67
2022-05-23 14:40:54,518.75
2022-05-23 14:43:24,517.08
2022-05-23 14:48:24,523.75
2022-05-23 14:50:54,522.92
2022-05-23 14:53:24,517.92
2022-05-23 14:55:54,523.75
2022-05-23 14:58:24,522.08
2022-05-23 15:00:54,517.92
2022-05-23 15:03:24,517.92
2022-05-23 15:05:54,522.92
2022-05-23 15:10:54,522.08
2022-05-23 15:13:24,517.92
2022-05-23 15:15:54,517.08
2022-05-23 15:20:54,520.83
2022-05-23 15:23:24,520.42
2022-05-23 15:25:54,520.83
2022-05-23 15:30:54,519.17
2022-05-23 15:33:24,522.5
2022-05-23 15:35:54,522.5
2022-05-23 15:38:24,519.17
2022-05-23 15:40:54,522.08
2022-05-23 15:43:25,516.25
2022-05-23 15:45:54,523.33
2022-05-23 15:48:24,520.83
2022-05-23 15:53:24,521.25
2022-05-23 15:55:54,517.08
2022-05-23 15:58:24,518.33
2022-05-23 16:00:54,521.67
2022-05-23 16:03:24,522.92
2022-05-23 16:05:54,515.83
2022-05-23 16:08:24,517.92
2022-05-23 16:10:54,521.67
2022-05-23 16:13:24,517.08
2022-05-23 16:15:54,515.42
2022-05-23 16:18:24,521.25
2022-05-23 16:23:24,517.92
2022-05-23 16:25:54,521.67
2022-05-23 16:28:24,519.58
2022-05-23 16:33:24,520.0
2022-05-23 16:35:54,514.58
2022-05-23 16:38:24,514.58
2022-05-23 16:43:24,513.75
2022-05-23 16:45:54,514.58
2022-05-23 16:48:24,515.42
2022-05-23 16:50:54,515.0
2022-05-23 16:55:54,514.58
2022-05-23 17:00:54,521.67
2022-05-23 17:03:24,515.0
2022-05-23 17:05:54,521.67
2022-05-23 17:08:24,522.08
2022-05-23 17:10:54,522.5
2022-05-23 17:13:24,516.67
2022-05-23 17:15:54,519.58
2022-05-23 17:18:24,516.67
2022-05-23 17:20:54,515.0
2022-05-23 17:23:24,520.0
2022-05-23 17:25:54,516.25
2022-05-23 17:28:24,521.67
2022-05-23 17:30:54,522.92
2022-05-23 17:35:54,522.08
2022-05-23 17:40:54,520.42
2022-05-23 17:45:54,521.25
2022-05-23 17:48:24,520.83
2022-05-23 17:50:54,517.92
2022-05-23 17:53:24,521.67
2022-05-23 17:55:54,522.5
2022-05-23 17:58:24,517.92
2022-05-23 18:00:54,522.92
2022-05-23 18:03:24,515.83
2022-05-23 18:05:54,522.08
2022-05-23 18:08:24,516.25
2022-05-23 18:10:54,521.25
2022-05-23 18:13:24,522.08
2022-05-23 18:15:54,522.08
2022-05-23 18:18:24,521.67
2022-05-23 18:20:54,522.08
2022-05-23 18:23:24,521.25
2022-05-23 18:25:54,521.25
2022-05-23 18:28:24,516.67
2022-05-23 18:30:54,518.75
2022-05-23 18:33:24,514.58
2022-05-23 18:38:24,512.08
2022-05-23 18:40:54,520.83
2022-05-23 18:43:24,520.83
2022-05-23 18:45:54,519.17
2022-05-23 18:48:24,518.75
2022-05-23 18:53:24,515.0
2022-05-23 19:00:54,517.5
2022-05-23 19:03:24,518.33
2022-05-23 19:05:54,522.08
2022-05-23 19:08:24,515.83
2022-05-23 19:10:54,523.33
2022-05-23 19:13:24,522.5
2022-05-23 19:15:54,521.67
2022-05-23 19:18:24,263.33
2022-05-23 19:20:54,264.17
2022-05-23 19:23:24,264.58
2022-05-23 19:25:54,264.17
2022-05-23 19:28:24,266.25
2022-05-23 19:30:54,265.83
2022-05-23 19:33:24,265.83
2022-05-23 19:35:54,262.5
2022-05-23 19:38:24,264.17
2022-05-23 19:40:54,266.67
2022-05-23 19:43:24,262.08
2022-05-23 19:45:54,262.08
2022-05-23 19:50:54,262.5
2022-05-23 19:53:24,262.92
2022-05-23 19:55:54,265.83
2022-05-23 19:58:24,262.5
2022-05-23 20:00:54,262.92
2022-05-23 20:05:54,261.67
2022-05-23 20:10:54,264.17
2022-05-23 20:13:24,264.17
2022-05-23 20:15:54,264.17
2022-05-23 20:18:24,264.58
2022-05-23 20:20:54,263.75
2022-05-23 20:23:24,263.33
2022-05-23 20:25:54,263.33
2022-05-23 20:28:24,263.33
2022-05-23 20:33:24,250.0
2022-05-23 20:35:54,247.08
2022-05-23 20:38:24,251.25
2022-05-23 20:40:54,246.25
2022-05-23 20:43:24,249.17
2022-05-23 20:45:54,251.67
2022-05-23 20:48:24,245.42
2022-05-23 20:50:54,251.67
2022-05-23 20:53:24,247.5
2022-05-23 20:55:54,250.83
2022-05-23 20:58:24,245.42
2022-05-23 21:00:54,1.67
2022-05-23 21:03:24,1.67
2022-05-23 21:05:54,1.67
2022-05-23 21:08:24,1.67
2022-05-23 21:10:54,1.67
2022-05-23 21:13:24,1.67
2022-05-23 21:15:54,1.67
2022-05-23 21:18:24,1.67
2022-05-23 21:23:24,1.67
2022-05-23 21:25:54,1.67
2022-05-23 21:28:24,1.67
2022-05-23 21:30:54,1.67
2022-05-23 21:33:24,1.67
2022-05-23 21:38:24,1.67
2022-05-23 21:40:54,1.25
2022-05-23 21:43:24,1.67
2022-05-23 21:45:54,1.67
2022-05-23 21:48:24,1.67
2022-05-23 21:50:54,1.67
2022-05-23 21:53:24,1.67
2022-05-23 21:55:54,1.67
2022-05-23 21:58:24,1.25
2022-05-23 22:00:54,1.67
2022-05-23 22:03:24,1.67
2022-05-23 22:05:54,1.67
2022-05-23 22:08:24,10.0
2022-05-23 22:10:54,10.0
2022-05-23 22:13:24,10.0
2022-05-23 22:15:54,10.0
2022-05-23 22:18:24,10.0
2022-05-23 22:20:54,10.0
2022-05-23 22:23:24,10.0
2022-05-23 22:25:54,10.0
2022-05-23 22:28:24,10.0
2022-05-23 22:30:54,20.0
2022-05-23 22:33:24,8.75
2022-05-23 22:35:54,8.33
2022-05-23 22:38:24,8.75
2022-05-23 22:43:24,8.33
2022-05-23 22:45:54,8.33
2022-05-23 22:48:24,8.33
2022-05-23 22:50:54,8.75
2022-05-23 22:53:24,8.33
2022-05-23 22:55:54,8.33
2022-05-23 22:58:24,8.33
2022-05-23 23:00:54,8.33
2022-05-23 23:05:54,8.33
2022-05-23 23:08:24,8.75
2022-05-23 23:10:54,8.33
2022-05-23 23:13:24,8.33
2022-05-23 23:15:54,8.33
2022-05-23 23:18:24,8.33
2022-05-23 23:20:54,8.33
2022-05-23 23:23:24,1.25
2022-05-23 23:28:24,1.25
2022-05-23 23:30:54,1.25
2022-05-23 23:33:24,1.25
2022-05-23 23:35:54,1.25
2022-05-23 23:38:24,1.25
2022-05-23 23:40:54,1.25
2022-05-23 23:43:24,1.25
2022-05-23 23:45:54,1.25
2022-05-23 23:48:24,1.25
2022-05-23 23:50:54,1.25
2022-05-23 23:53:24,1.25
2022-05-23 23:55:54,1.25
2022-05-23 23:58:24,1.25
2022-05-24 00:00:54,1.67
2022-05-24 00:03:24,1.67
2022-05-24 00:05:54,1.67
2022-05-24 00:08:24,1.67
2022-05-24 00:10:54,1.67
2022-05-24 00:13:24,1.67
2022-05-24 00:15:54,1.67
2022-05-24 00:18:24,1.67
2022-05-24 00:23:24,1.67
2022-05-24 00:25:54,1.67
2022-05-24 00:28:24,1.67
2022-05-24 00:30:54,1.67
2022-05-24 00:33:24,1.67
2022-05-24 00:35:54,1.67
2022-05-24 00:38:24,1.67
2022-05-24 00:40:54,1.67
2022-05-24 00:43:24,1.67
2022-05-24 00:45:54,1.67
2022-05-24 00:48:24,1.67
2022-05-24 00:50:54,1.67
2022-05-24 00:53:24,1.67
2022-05-24 00:55:54,1.67
2022-05-24 00:58:24,1.67
2022-05-24 01:00:54,1.67
2022-05-24 01:03:24,1.67
2022-05-24 01:05:54,1.67
2022-05-24 01:08:24,1.67
2022-05-24 01:10:54,1.67
2022-05-24 01:13:24,1.67
2022-05-24 01:15:54,1.67
2022-05-24 01:18:24,1.67
2022-05-24 01:23:24,1.67
2022-05-24 01:25:54,1.67
2022-05-24 01:28:24,1.67
2022-05-24 01:30:54,1.67
2022-05-24 01:33:24,1.67
2022-05-24 01:35:54,1.67
2022-05-24 01:38:24,1.67
2022-05-24 01:40:54,1.67
2022-05-24 01:43:24,1.67
2022-05-24 01:45:54,1.67
2022-05-24 01:48:24,1.67
2022-05-24 01:53:24,1.67
2022-05-24 01:55:54,1.67
2022-05-24 01:58:24,1.67
2022-05-24 02:00:54,1.67
2022-05-24 02:03:24,1.67
2022-05-24 02:05:54,1.67
2022-05-24 02:08:24,1.67
2022-05-24 02:10:54,1.67
2022-05-24 02:13:24,1.67
2022-05-24 02:15:54,1.67
2022-05-24 02:20:54,1.67
2022-05-24 02:23:24,1.67
2022-05-24 02:25:54,1.67
2022-05-24 02:28:24,1.67
2022-05-24 02:30:54,1.67
2022-05-24 02:33:24,1.67
2022-05-24 02:35:54,1.67
2022-05-24 02:38:24,1.25
2022-05-24 02:40:54,1.67
2022-05-24 02:43:24,1.67
2022-05-24 02:45:54,1.67
2022-05-24 02:48:24,1.67
2022-05-24 02:50:54,1.67
2022-05-24 02:53:24,1.67
2022-05-24 02:55:54,1.67
2022-05-24 02:58:24,1.67
2022-05-24 03:00:54,1.67
2022-05-24 03:03:24,1.67
2022-05-24 03:05:54,1.67
2022-05-24 03:08:24,1.67
2022-05-24 03:10:54,1.67
2022-05-24 03:13:24,1.67
2022-05-24 03:15:54,1.67
2022-05-24 03:18:24,1.67
2022-05-24 03:23:24,1.67
2022-05-24 03:25:54,1.67
2022-05-24 03:28:24,1.67
2022-05-24 03:30:54,1.67
2022-05-24 03:35:54,1.67
2022-05-24 03:38:24,1.67
2022-05-24 03:40:54,1.67
2022-05-24 03:43:24,1.67
2022-05-24 03:45:54,1.67
2022-05-24 03:50:54,1.67
2022-05-24 03:53:24,1.67
2022-05-24 03:55:54,1.67
2022-05-24 03:58:24,8.75
2022-05-24 04:00:54,9.17
2022-05-24 04:03:24,8.75
2022-05-24 04:05:54,8.75
2022-05-24 04:08:24,8.75
2022-05-24 04:10:54,8.75
2022-05-24 04:13:24,8.75
2022-05-24 04:18:24,8.75
2022-05-24 04:20:54,8.75
2022-05-24 04:23:24,8.75
2022-05-24 04:25:54,8.75
2022-05-24 04:28:24,8.75
2022-05-24 04:30:54,8.75
2022-05-24 04:33:24,8.75
2022-05-24 04:35:54,8.75
2022-05-24 04:38:24,8.75
2022-05-24 04:40:54,8.75
2022-05-24 04:45:54,8.75
2022-05-24 04:48:24,8.75
2022-05-24 04:50:54,8.75
2022-05-24 04:53:24,8.75
2022-05-24 04:55:54,8.75
2022-05-24 04:58:24,8.75
2022-05-24 05:00:54,8.75
2022-05-24 05:03:24,8.75
2022-05-24 05:05:54,8.75
2022-05-24 05:08:24,8.75
2022-05-24 05:10:54,8.75
2022-05-24 05:13:24,8.75
2022-05-24 05:15:54,8.75
2022-05-24 05:20:54,8.75
2022-05-24 05:23:24,8.75
2022-05-24 05:25:54,8.75
2022-05-24 05:28:26,8.75
2022-05-24 05:30:54,8.75
2022-05-24 05:33:24,8.75
2022-05-24 05:35:54,8.75
2022-05-24 05:38:24,8.75
2022-05-24 05:40:54,8.75
2022-05-24 05:43:24,8.75
2022-05-24 05:48:24,8.75
2022-05-24 05:50:54,9.17
2022-05-24 05:53:24,8.75
2022-05-24 05:55:54,9.17
2022-05-24 05:58:24,9.17
2022-05-24 06:00:54,9.17
2022-05-24 06:03:24,9.17
2022-05-24 06:05:54,9.17
2022-05-24 06:08:24,9.17
2022-05-24 06:10:54,9.17
2022-05-24 06:15:54,9.58
2022-05-24 06:18:24,9.58
2022-05-24 06:20:54,9.58
2022-05-24 06:23:24,9.58
2022-05-24 06:25:54,10.0
2022-05-24 06:28:24,10.0
2022-05-24 06:30:54,10.42
2022-05-24 06:33:24,10.42
2022-05-24 06:35:54,20.42
2022-05-24 06:38:24,20.42
2022-05-24 06:40:54,20.83
2022-05-24 06:43:24,20.83
2022-05-24 06:50:54,20.83
2022-05-24 06:53:24,21.25
2022-05-24 06:55:55,21.25
2022-05-24 06:58:24,21.25
2022-05-24 07:00:54,20.83
2022-05-24 07:03:24,265.83
2022-05-24 07:05:54,538.75
2022-05-24 07:08:24,529.58
2022-05-24 07:10:54,531.25
2022-05-24 07:13:24,525.83
2022-05-24 07:18:24,530.0
2022-05-24 07:20:54,524.17
2022-05-24 07:23:24,527.08
2022-05-24 07:25:54,525.42
2022-05-24 07:28:25,522.08
2022-05-24 07:30:54,525.83
2022-05-24 07:33:24,526.67
2022-05-24 07:35:54,524.58
2022-05-24 07:38:24,525.0
2022-05-24 07:40:54,524.58
2022-05-24 07:43:24,524.58
2022-05-24 07:45:54,522.08
2022-05-24 07:48:24,525.42
2022-05-24 07:50:54,526.25
2022-05-24 07:53:24,527.08
2022-05-24 07:55:54,520.83
2022-05-24 07:58:24,527.5
2022-05-24 08:00:54,528.33
2022-05-24 08:03:24,530.0
2022-05-24 08:05:54,529.58
2022-05-24 08:08:24,531.67
2022-05-24 08:10:54,531.25
2022-05-24 08:13:24,532.08
2022-05-24 08:15:54,527.5
2022-05-24 08:18:24,527.08
2022-05-24 08:20:54,529.17
2022-05-24 08:23:24,530.83
2022-05-24 08:25:54,527.5
2022-05-24 08:28:24,527.92
2022-05-24 08:30:54,528.75
2022-05-24 08:33:24,528.75
2022-05-24 08:35:54,528.75
2022-05-24 08:38:24,526.67
2022-05-24 08:40:54,529.58
2022-05-24 08:43:24,522.5
2022-05-24 08:45:54,527.08
2022-05-24 08:48:24,520.0
2022-05-24 08:50:54,528.33
2022-05-24 08:53:24,526.25
2022-05-24 08:55:54,525.42
2022-05-24 08:58:24,527.92
2022-05-24 09:00:54,526.67
2022-05-24 09:03:24,530.0
2022-05-24 09:05:54,526.25
2022-05-24 09:08:24,500.83
2022-05-24 09:10:54,532.92
2022-05-24 09:13:24,517.5
2022-05-24 09:15:54,530.0
2022-05-24 09:18:24,520.83
2022-05-24 09:20:54,525.83
2022-05-24 09:23:24,533.33
2022-05-24 09:28:24,502.5
2022-05-24 09:30:54,540.0
2022-05-24 09:35:54,530.83
2022-05-24 09:38:24,533.33
2022-05-24 09:40:54,526.67
2022-05-24 09:43:24,533.33
2022-05-24 09:45:54,534.58
2022-05-24 09:48:24,521.25
2022-05-24 09:50:54,526.67
2022-05-24 09:55:54,519.17
2022-05-24 09:58:24,537.92
2022-05-24 10:00:54,538.33
2022-05-24 10:03:24,532.5
2022-05-24 10:05:54,537.08
2022-05-24 10:08:24,536.25
2022-05-24 10:10:54,536.67
2022-05-24 10:13:24,540.83
2022-05-24 10:15:54,541.25
2022-05-24 10:18:24,539.58
2022-05-24 10:23:24,538.33
2022-05-24 10:25:54,537.92
2022-05-24 10:28:24,523.33
2022-05-24 10:30:54,533.33
2022-05-24 10:33:24,534.17
2022-05-24 10:35:54,527.5
2022-05-24 10:38:24,535.42
2022-05-24 10:40:54,538.75
2022-05-24 10:43:24,530.42
2022-05-24 10:45:54,531.67
2022-05-24 10:50:54,530.42
2022-05-24 10:53:24,529.58
2022-05-24 10:55:54,531.25
2022-05-24 10:58:24,531.67
2022-05-24 11:00:54,530.42
2022-05-24 11:03:24,528.75
2022-05-24 11:05:54,529.17
2022-05-24 11:08:24,530.0
2022-05-24 11:10:54,520.83
2022-05-24 11:13:24,527.92
2022-05-24 11:15:54,527.92
2022-05-24 11:18:25,528.75
2022-05-24 11:20:55,532.08
2022-05-24 11:23:25,528.75
2022-05-24 11:25:55,530.42
2022-05-24 11:28:25,530.0
2022-05-24 11:30:55,522.08
2022-05-24 11:33:25,520.83
2022-05-24 11:35:55,527.08
2022-05-24 11:38:25,523.33
2022-05-24 11:40:55,529.17
2022-05-24 11:43:25,528.33
2022-05-24 11:45:55,529.58
2022-05-24 11:48:25,519.17
2022-05-24 11:50:56,512.08
2022-05-24 11:53:25,514.17
2022-05-24 11:55:55,524.17
2022-05-24 11:58:27,523.33
2022-05-24 12:00:55,518.33
2022-05-24 12:03:25,513.33
2022-05-24 12:05:55,517.5
2022-05-24 12:08:25,515.42
2022-05-24 12:10:55,510.83
2022-05-24 12:13:25,491.25
2022-05-24 12:15:55,508.33
2022-05-24 12:20:55,511.25
2022-05-24 12:23:25,516.67
2022-05-24 12:25:55,520.42
2022-05-24 12:33:25,514.58
2022-05-24 12:35:55,520.0
2022-05-24 12:38:25,518.75
2022-05-24 12:40:55,515.0
2022-05-24 12:43:25,512.92
2022-05-24 12:48:25,512.92
2022-05-24 12:50:55,513.75
2022-05-24 12:55:55,519.58
2022-05-24 12:58:25,520.42
2022-05-24 13:00:55,517.08
2022-05-24 13:03:25,513.33
2022-05-24 13:05:55,514.58
2022-05-24 13:08:25,517.5
2022-05-24 13:10:55,514.58
2022-05-24 13:13:25,520.83
2022-05-24 13:15:55,521.67
2022-05-24 13:18:25,515.83
2022-05-24 13:20:55,522.92
2022-05-24 13:23:25,524.58
2022-05-24 13:25:55,517.08
2022-05-24 13:28:25,521.25
2022-05-24 13:30:55,518.75
2022-05-24 13:33:25,513.33
2022-05-24 13:35:56,517.08
2022-05-24 13:38:25,517.08
2022-05-24 13:40:55,522.5
2022-05-24 13:43:25,522.92
2022-05-24 13:45:55,523.75
2022-05-24 13:48:25,522.92
2022-05-24 13:50:55,524.58
2022-05-24 13:53:25,520.83
2022-05-24 13:55:55,521.67
2022-05-24 13:58:25,515.0
2022-05-24 14:00:55,522.08
2022-05-24 14:03:25,520.0
2022-05-24 14:05:55,515.83
2022-05-24 14:08:25,512.92
2022-05-24 14:10:55,519.58
2022-05-24 14:13:25,522.92
2022-05-24 14:18:25,512.92
2022-05-24 14:20:55,521.25
2022-05-24 14:23:25,521.67
2022-05-24 14:25:55,522.5
2022-05-24 14:28:25,515.0
2022-05-24 14:30:55,515.42
2022-05-24 14:33:25,518.33
2022-05-24 14:35:55,523.75
2022-05-24 14:38:25,517.08
2022-05-24 14:40:55,521.67
2022-05-24 14:45:55,514.58
2022-05-24 14:48:25,517.92
2022-05-24 14:50:55,520.83
2022-05-24 14:53:25,520.83
2022-05-24 14:55:55,521.67
2022-05-24 14:58:25,514.17
2022-05-24 15:00:55,520.0
2022-05-24 15:03:25,521.25
2022-05-24 15:05:55,515.0
2022-05-24 15:08:25,517.5
2022-05-24 15:10:55,522.08
2022-05-24 15:13:25,521.67
2022-05-24 15:15:55,515.0
2022-05-24 15:20:55,522.5
2022-05-24 15:23:25,522.92
2022-05-24 15:25:55,515.0
2022-05-24 15:28:25,515.0
2022-05-24 15:30:55,518.33
