10370001,2021-04-13 17:00:23,17.30,63.31,743.67,0.00
10370001,2021-04-13 17:00:52,17.29,63.44,743.64,0.00
10370001,2021-04-13 17:01:20,17.29,63.54,743.65,0.00
10370001,2021-04-13 17:01:48,17.29,63.58,743.65,0.00
10370001,2021-04-13 17:02:16,17.28,63.60,743.68,0.00
10370001,2021-04-13 17:02:45,17.27,63.63,743.70,0.00
10370001,2021-04-13 17:03:13,17.27,63.66,743.66,0.00
10370001,2021-04-13 17:03:42,17.27,63.71,743.73,0.00
10370001,2021-04-13 17:04:10,17.25,63.58,743.70,0.00
10370001,2021-04-13 17:04:39,17.26,63.79,743.76,0.00
10370001,2021-04-13 17:05:07,17.26,63.72,743.71,0.00
10370001,2021-04-13 17:05:36,17.24,63.70,743.71,0.00
10370001,2021-04-13 17:06:04,17.25,63.87,743.77,0.00
10370001,2021-04-13 17:06:32,17.24,63.92,743.70,0.00
10370001,2021-04-13 17:07:01,17.24,63.93,743.67,0.00
10370001,2021-04-13 17:07:29,17.23,63.96,743.69,0.00
10370001,2021-04-13 17:07:57,17.23,63.92,743.74,0.00
10370001,2021-04-13 17:08:26,17.23,63.72,743.74,0.00
10370001,2021-04-13 17:08:54,17.22,63.90,743.70,0.00
10370001,2021-04-13 17:09:22,17.22,63.75,743.71,0.00
10370001,2021-04-13 17:09:51,17.22,63.82,743.69,0.00
10370001,2021-04-13 17:10:19,17.21,63.66,743.71,0.00
10370001,2021-04-13 17:10:48,17.21,63.41,743.71,0.00
10370001,2021-04-13 17:11:16,17.20,63.18,743.70,0.00
10370001,2021-04-13 17:11:44,17.32,63.51,743.69,0.42
10370001,2021-04-13 17:12:14,17.33,63.29,743.67,0.00
10370001,2021-04-13 17:25:26,22.77,54.16,743.62,24.58
10370001,2021-04-13 17:25:54,23.23,53.78,743.70,10.83
10370001,2021-04-13 17:26:22,23.63,52.74,743.65,34.17
10370001,2021-04-13 17:26:50,23.84,51.19,743.68,33.75
10370001,2021-04-13 17:27:19,23.79,47.15,743.67,33.33
10370001,2021-04-13 17:27:47,23.58,46.76,743.65,33.33
10370001,2021-04-13 17:28:16,23.32,47.76,743.64,33.33
10370001,2021-04-13 17:28:45,23.02,47.89,743.67,32.92
10370001,2021-04-13 17:29:14,22.67,48.59,743.64,32.92
10370001,2021-04-13 17:29:42,22.33,48.20,743.69,32.92
10370001,2021-04-13 17:30:11,21.97,47.65,743.68,32.50
10370001,2021-04-13 17:30:39,21.59,47.63,743.74,32.50
10370001,2021-04-13 17:31:08,21.24,48.36,743.70,32.50
10370001,2021-04-13 17:31:36,20.93,49.95,743.68,32.08
10370001,2021-04-13 17:32:05,20.66,50.96,743.69,31.67
10370001,2021-04-13 17:32:33,20.40,51.69,743.75,31.67
10370001,2021-04-13 17:33:01,20.16,51.91,743.74,31.67
10370001,2021-04-13 17:33:30,19.92,51.63,743.73,31.25
10370001,2021-04-13 17:33:58,19.72,52.65,743.73,30.83
10370001,2021-04-13 17:34:27,19.53,52.88,743.77,30.42
10370001,2021-04-13 17:34:55,19.37,53.28,743.75,30.00
10370001,2021-04-13 17:35:24,19.21,53.98,743.76,29.58
10370001,2021-04-13 17:35:53,19.06,53.75,743.80,29.17
10370001,2021-04-13 17:36:21,18.85,52.41,743.77,28.75
10370001,2021-04-13 17:36:49,18.72,53.14,743.76,28.33
10370001,2021-04-13 17:37:18,18.59,53.71,743.77,27.92
10370001,2021-04-13 17:37:46,18.47,53.71,743.80,27.08
10370001,2021-04-13 17:38:17,18.33,53.63,743.82,26.67
10370001,2021-04-13 17:38:45,18.21,53.83,743.83,25.83
10370001,2021-04-13 17:39:13,18.14,54.84,743.82,25.42
10370001,2021-04-13 17:39:42,18.03,54.99,743.80,25.00
10370001,2021-04-13 17:40:10,17.95,55.53,743.81,24.58
10370001,2021-04-13 17:40:38,17.89,55.88,743.82,23.75
10370001,2021-04-13 17:41:07,17.83,56.16,743.82,23.33
10370001,2021-04-13 17:41:35,17.78,56.18,743.85,22.92
10370001,2021-04-13 17:42:04,17.73,56.25,743.83,22.08
10370001,2021-04-13 17:42:32,17.67,55.57,743.84,21.67
10370001,2021-04-13 17:43:01,17.61,55.51,743.91,20.83
10370001,2021-04-13 17:43:29,17.55,55.71,743.92,20.42
10370001,2021-04-13 17:43:58,17.49,56.12,743.91,20.00
10370001,2021-04-13 17:44:26,17.41,55.71,743.92,19.58
10370001,2021-04-13 17:44:55,17.34,55.65,743.94,18.75
10370001,2021-04-13 17:45:23,17.27,55.86,743.93,18.33
10370001,2021-04-13 17:45:51,17.26,56.42,743.92,17.50
10370001,2021-04-13 17:46:20,17.25,56.46,743.92,17.08
10370001,2021-04-13 17:46:48,17.25,56.71,743.89,16.25
10370001,2021-04-13 17:47:16,17.25,56.87,743.92,15.83
10370001,2021-04-13 17:47:45,17.25,57.00,743.92,15.00
